ID,CIUDAD,DEPARTAMENTO,PAIS,FECHA_PRIMER_CONTACTO,DISTRITO,ETAPA_BEBE,HIJOS
4182869,ARBOLETES,ANTIOQUIA,COLOMBIA,2017-07-04,ANTIOQUIA,acostadito,1
4262748,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-07-18,CUNDI-BOY,explorador,1
4186829,COROZAL,SUCRE,COLOMBIA,2019-05-20,ATLANTICO,N/A,0
3895447,PASTO,NARI?O,COLOMBIA,2017-01-08,PACIFICO,aventurero,1
4144245,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-08-01,CUNDI-BOY,aventurero,1
3886761,CALI,VALLE DEL CAUCA,COLOMBIA,2018-09-25,PACIFICO,explorador,1
4091558,GIRARDOTA,ANTIOQUIA,COLOMBIA,2018-04-02,ANTIOQUIA,explorador,1
3891725,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-03-08,CUNDI-BOY,aventurero,1
4265917,RIONEGRO,ANTIOQUIA,COLOMBIA,2019-06-04,ANTIOQUIA,explorador,1
4451707,BARRANCABERMEJA,SANTANDER,COLOMBIA,2017-11-27,SANTANDERES,N/A,0
4168715,PASTO,NARI?O,COLOMBIA,2019-01-29,PACIFICO,explorador,1
4162874,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-11-05,ANTIOQUIA,aventurero,1
4288024,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-03-24,ATLANTICO,aventurero,1
4761944,SOACHA,CUNDINAMARCA,COLOMBIA,2019-08-20,CUNDI-BOY,recien nacido,1
4294506,CALI,VALLE DEL CAUCA,COLOMBIA,2017-05-21,PACIFICO,aventurero,1
4193457,CALARCA,QUINDIO,COLOMBIA,2017-01-25,EJE CAFETERO,aventurero,1
4185097,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-01-05,CUNDI-BOY,aventurero,1
4184726,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-08-31,CUNDI-BOY,aventurero,1
4784328,BUCARAMANGA,SANTANDER,COLOMBIA,2018-02-08,SANTANDERES,aventurero,1
5122650,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-09-11,ANTIOQUIA,aventurero,1
4787989,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-04-07,ATLANTICO,aventurero,1
4782870,CALI,VALLE DEL CAUCA,COLOMBIA,2017-03-11,PACIFICO,aventurero,1
4761324,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-09-18,CUNDI-BOY,36 o mayor,1
4829485,PEREIRA,RISARALDA,COLOMBIA,2019-04-10,EJE CAFETERO,explorador,1
4259196,PIEDECUESTA,SANTANDER,COLOMBIA,2017-03-05,SANTANDERES,aventurero,1
5336929,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2018-03-08,SANTANDERES,N/A,0
4072202,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-11-01,ANTIOQUIA,acostadito,1
4204480,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-07-12,CUNDI-BOY,aventurero,1
4288564,SOGAMOSO,BOYACA,COLOMBIA,2017-02-04,CUNDI-BOY,36 o mayor,1
4294564,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-10-13,CUNDI-BOY,N/A,0
4280610,SOACHA,CUNDINAMARCA,COLOMBIA,2017-05-20,CUNDI-BOY,aventurero,1
4147473,PASTO,NARI?O,COLOMBIA,2018-03-20,PACIFICO,aventurero,1
4815122,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-06-02,CUNDI-BOY,aventurero,1
5387506,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-01-12,CUNDI-BOY,explorador,1
5105869,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-07-07,ANTIOQUIA,aventurero,1
5321547,CHIGORODO,ANTIOQUIA,COLOMBIA,2017-12-19,ANTIOQUIA,aventurero,1
4817582,ESPINAL,TOLIMA,COLOMBIA,2017-04-18,CENTRO,aventurero,1
4789901,VILLA DEL ROSARIO,NORTE DE SANTANDER,COLOMBIA,2019-05-15,SANTANDERES,aventurero,1
5362771,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-08-02,ATLANTICO,aventurero,1
5112104,MANIZALES,CALDAS,COLOMBIA,2017-12-28,EJE CAFETERO,explorador,1
4162972,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-01-08,CUNDI-BOY,aventurero,1
5334425,BELLO,ANTIOQUIA,COLOMBIA,2017-12-14,ANTIOQUIA,36 o mayor,1
5347579,CALI,VALLE DEL CAUCA,COLOMBIA,2017-06-20,PACIFICO,aventurero,1
5324387,LA ESTRELLA,ANTIOQUIA,COLOMBIA,2017-12-17,ANTIOQUIA,explorador,1
4289614,OCA?A,NORTE DE SANTANDER,COLOMBIA,2018-05-08,SANTANDERES,aventurero,1
5118404,IBAGUE,TOLIMA,COLOMBIA,2019-05-09,CENTRO,recien nacido,1
5106845,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-11-17,CUNDI-BOY,N/A,0
5348529,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-02-21,CUNDI-BOY,aventurero,1
5370011,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-08-13,CUNDI-BOY,aventurero,1
4798764,OCA?A,NORTE DE SANTANDER,COLOMBIA,2017-09-23,SANTANDERES,aventurero,1
4172806,ARACATACA,MAGDALENA,COLOMBIA,2019-05-04,ATLANTICO,acostadito,1
4452811,RIONEGRO,ANTIOQUIA,COLOMBIA,2018-08-10,ANTIOQUIA,explorador,1
4178695,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-04-02,ANTIOQUIA,aventurero,1
5362363,IBAGUE,TOLIMA,COLOMBIA,2017-11-03,CENTRO,aventurero,1
4798639,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-01-09,ANTIOQUIA,N/A,0
5337948,VILLA DE SAN DIEGO DE UBATE,CUNDINAMARCA,COLOMBIA,2017-04-09,CUNDI-BOY,aventurero,1
5320083,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-05-27,ANTIOQUIA,explorador,1
5340804,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-01-30,ATLANTICO,36 o mayor,1
5365884,BARANOA-ATLANTICO,ATLANTICO,COLOMBIA,2019-09-07,ATLANTICO,recien nacido,1
5427410,BUCARAMANGA,SANTANDER,COLOMBIA,2017-04-22,SANTANDERES,aventurero,1
5088799,IBAGUE,TOLIMA,COLOMBIA,2018-06-23,CENTRO,explorador,1
4445595,VALLEDUPAR,CESAR,COLOMBIA,2017-08-14,ATLANTICO,aventurero,1
4320716,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-10-12,ANTIOQUIA,36 o mayor,1
4836677,MAGANGUE,BOLIVAR,COLOMBIA,2019-06-10,ATLANTICO,acostadito,1
4766718,SANTA MARTA,MAGDALENA,COLOMBIA,2017-07-28,ATLANTICO,aventurero,1
5361628,BARRANCABERMEJA,SANTANDER,COLOMBIA,2017-11-09,SANTANDERES,aventurero,1
4840599,BELLO,ANTIOQUIA,COLOMBIA,2018-09-23,ANTIOQUIA,N/A,0
5349268,CIENAGA,MAGDALENA,COLOMBIA,2017-07-09,ATLANTICO,N/A,0
5361629,CALDAS,ANTIOQUIA,COLOMBIA,2017-06-01,ANTIOQUIA,aventurero,1
5344548,CALI,VALLE DEL CAUCA,COLOMBIA,2017-02-26,PACIFICO,aventurero,1
4149112,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-10-02,ANTIOQUIA,aventurero,1
4788658,CALI,VALLE DEL CAUCA,COLOMBIA,2018-09-01,PACIFICO,explorador,1
5458811,OCA?A,NORTE DE SANTANDER,COLOMBIA,2017-04-08,SANTANDERES,aventurero,1
5327322,SOACHA,CUNDINAMARCA,COLOMBIA,2018-04-26,CUNDI-BOY,aventurero,1
5398204,YUMBO,VALLE DEL CAUCA,COLOMBIA,2018-08-11,PACIFICO,explorador,1
4743136,VALLEDUPAR,CESAR,COLOMBIA,2018-04-07,ATLANTICO,aventurero,1
4569537,VALLEDUPAR,CESAR,COLOMBIA,2017-04-15,ATLANTICO,aventurero,1
5104899,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-11-12,ANTIOQUIA,aventurero,1
5144778,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-06-09,ANTIOQUIA,explorador,1
5360380,GIRON,SANTANDER,COLOMBIA,2018-09-06,SANTANDERES,explorador,1
5328859,BELLO,ANTIOQUIA,COLOMBIA,2017-09-14,ANTIOQUIA,aventurero,1
5438931,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-04-11,CUNDI-BOY,acostadito,1
5431211,META,META,COLOMBIA,2017-08-01,LLANOS,aventurero,1
4182693,OTRA,N/A,COLOMBIA,2017-08-26,,aventurero,1
4207456,GIRARDOTA,ANTIOQUIA,COLOMBIA,2018-08-16,ANTIOQUIA,explorador,1
4733896,BARRANCABERMEJA,SANTANDER,COLOMBIA,2019-02-25,SANTANDERES,36 o mayor,1
4488179,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-08-02,CUNDI-BOY,aventurero,1
4782780,BELLO,ANTIOQUIA,COLOMBIA,2018-11-20,ANTIOQUIA,N/A,0
5321331,GARZON,HUILA,COLOMBIA,2018-03-18,CENTRO,explorador,1
5376483,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-01-14,ATLANTICO,36 o mayor,1
5428567,BOSA,CUNDINAMARCA,COLOMBIA,2019-03-02,CUNDI-BOY,explorador,1
5472409,PEREIRA,RISARALDA,COLOMBIA,2019-04-13,EJE CAFETERO,acostadito,1
5480811,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-12-27,ANTIOQUIA,aventurero,1
4965879,PIEDECUESTA,SANTANDER,COLOMBIA,2018-03-14,SANTANDERES,aventurero,1
5340040,MANIZALES,CALDAS,COLOMBIA,2018-04-23,EJE CAFETERO,N/A,0
5404005,MANZANARES,CALDAS,COLOMBIA,2019-07-14,EJE CAFETERO,recien nacido,1
5356482,BELLO,ANTIOQUIA,COLOMBIA,2017-08-07,ANTIOQUIA,aventurero,1
5374803,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-06-25,ANTIOQUIA,explorador,1
5468311,TULUA,VALLE DEL CAUCA,COLOMBIA,2017-11-19,PACIFICO,aventurero,1
4284873,FLORIDABLANCA,SANTANDER,COLOMBIA,2017-01-14,SANTANDERES,36 o mayor,1
5103118,VILLAMARIA,CALDAS,COLOMBIA,2017-07-28,EJE CAFETERO,aventurero,1
5119477,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-06-26,CUNDI-BOY,explorador,1
5116638,CALARCA,QUINDIO,COLOMBIA,2019-02-28,EJE CAFETERO,explorador,1
5320857,VALLEDUPAR,CESAR,COLOMBIA,2017-02-08,ATLANTICO,aventurero,1
5345338,POPAYAN,CAUCA,COLOMBIA,2017-02-12,PACIFICO,36 o mayor,1
5384140,SABANALARGA,ATLANTICO,COLOMBIA,2019-05-05,ATLANTICO,N/A,0
4445813,MOSQUERA,CUNDINAMARCA,COLOMBIA,2017-05-29,CUNDI-BOY,aventurero,1
5429264,PEREIRA,RISARALDA,COLOMBIA,2019-09-11,EJE CAFETERO,recien nacido,1
5455426,PALMIRA,VALLE DEL CAUCA,COLOMBIA,2017-06-28,PACIFICO,aventurero,1
5115820,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-07-12,ATLANTICO,aventurero,1
5143420,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-21,CUNDI-BOY,aventurero,1
5330021,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-03-07,ANTIOQUIA,aventurero,1
5346901,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-03-09,CUNDI-BOY,N/A,0
5341983,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-11-20,CUNDI-BOY,acostadito,1
5339103,POPAYAN,CAUCA,COLOMBIA,2018-04-10,PACIFICO,aventurero,1
5376623,BARRANCABERMEJA,SANTANDER,COLOMBIA,2017-04-07,SANTANDERES,aventurero,1
5429222,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-03,CUNDI-BOY,aventurero,1
5360027,PASTO,NARI?O,COLOMBIA,2018-03-04,PACIFICO,aventurero,1
4346737,TUNJA,BOYACA,COLOMBIA,2017-12-01,CUNDI-BOY,aventurero,1
5356747,CIRCASIA,QUINDIO,COLOMBIA,2018-05-29,EJE CAFETERO,explorador,1
5148497,FREDONIA,ANTIOQUIA,COLOMBIA,2017-02-03,ANTIOQUIA,aventurero,1
4963656,ACACIAS,META,COLOMBIA,2018-05-02,LLANOS,aventurero,1
5391658,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-04-02,ATLANTICO,aventurero,1
5386378,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-03-04,ANTIOQUIA,36 o mayor,1
5448845,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-09,CUNDI-BOY,aventurero,1
5543929,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-05-23,ANTIOQUIA,aventurero,1
5433842,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-10-01,CUNDI-BOY,N/A,0
5402962,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-12-14,CUNDI-BOY,aventurero,1
5401563,PASTO,NARI?O,COLOMBIA,2017-11-22,PACIFICO,N/A,0
4206432,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-01-16,CUNDI-BOY,acostadito,1
4366693,OCA?A,NORTE DE SANTANDER,COLOMBIA,2019-07-27,SANTANDERES,recien nacido,1
5464342,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-11-17,CUNDI-BOY,aventurero,1
4473253,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-02-06,ANTIOQUIA,acostadito,1
5502982,NEIVA,HUILA,COLOMBIA,2017-06-07,CENTRO,aventurero,1
5492028,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-04-19,CUNDI-BOY,explorador,1
5511709,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-05-21,ANTIOQUIA,aventurero,1
5545229,PASTO,NARI?O,COLOMBIA,2017-03-13,PACIFICO,aventurero,1
5426910,ENVIGADO,ANTIOQUIA,COLOMBIA,2018-12-06,ANTIOQUIA,N/A,0
4213712,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-03-18,ANTIOQUIA,aventurero,1
5412505,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-05-30,ANTIOQUIA,explorador,1
5424784,IBAGUE,TOLIMA,COLOMBIA,2018-09-07,CENTRO,explorador,1
4919854,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-07-25,ATLANTICO,aventurero,1
5476140,CALI,VALLE DEL CAUCA,COLOMBIA,2018-11-21,PACIFICO,explorador,1
5256176,LOS PATIOS,NORTE DE SANTANDER,COLOMBIA,2018-11-08,SANTANDERES,N/A,0
5207016,VALLEDUPAR,CESAR,COLOMBIA,2017-06-06,ATLANTICO,36 o mayor,1
5426137,PALMIRA,VALLE DEL CAUCA,COLOMBIA,2019-09-16,PACIFICO,explorador,1
5511581,YARUMAL,ANTIOQUIA,COLOMBIA,2017-08-13,ANTIOQUIA,aventurero,1
5485822,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2017-12-02,SANTANDERES,aventurero,1
5564384,SANTO TOMAS,ATLANTICO,COLOMBIA,2019-01-16,ATLANTICO,N/A,0
5555506,SANTA MARTA,MAGDALENA,COLOMBIA,2017-02-07,ATLANTICO,aventurero,1
5487383,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-08-02,ANTIOQUIA,explorador,1
4767774,CALI,VALLE DEL CAUCA,COLOMBIA,2018-03-24,PACIFICO,aventurero,1
4748654,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-17,CUNDI-BOY,aventurero,1
4754974,CALI,VALLE DEL CAUCA,COLOMBIA,2018-08-10,PACIFICO,36 o mayor,1
5502564,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-01-29,CUNDI-BOY,explorador,1
5449166,SOGAMOSO,BOYACA,COLOMBIA,2018-07-22,CUNDI-BOY,explorador,1
5513405,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-04-18,CUNDI-BOY,N/A,0
5520966,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-08-16,ANTIOQUIA,aventurero,1
5509848,CALI,VALLE DEL CAUCA,COLOMBIA,2018-07-10,PACIFICO,N/A,0
5583790,BUCARAMANGA,SANTANDER,COLOMBIA,2018-07-04,SANTANDERES,aventurero,1
5567710,VALLEDUPAR,CESAR,COLOMBIA,2017-01-20,ATLANTICO,N/A,0
5532830,FLORIDABLANCA,SANTANDER,COLOMBIA,2018-09-29,SANTANDERES,explorador,1
5579151,VILLAVICENCIO,META,COLOMBIA,2019-01-23,LLANOS,acostadito,1
5594231,CALI,VALLE DEL CAUCA,COLOMBIA,2017-03-09,PACIFICO,aventurero,1
4487873,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-06-22,CUNDI-BOY,N/A,0
5356717,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-02-18,ATLANTICO,explorador,1
5527788,FLORENCIA,CAQUETA,COLOMBIA,2018-11-27,LLANOS,explorador,1
4770395,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-09-27,ANTIOQUIA,recien nacido,1
5444302,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-08-28,CUNDI-BOY,36 o mayor,1
5439949,IBAGUE,TOLIMA,COLOMBIA,2017-06-11,CENTRO,aventurero,1
5504351,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-10-04,CUNDI-BOY,N/A,0
5595467,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-11-23,ATLANTICO,explorador,1
5589066,PEREIRA,RISARALDA,COLOMBIA,2017-11-25,EJE CAFETERO,N/A,0
5603068,SANTA MARTA,MAGDALENA,COLOMBIA,2017-01-15,ATLANTICO,aventurero,1
5602065,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-09-28,ATLANTICO,aventurero,1
5618148,BOSA,CUNDINAMARCA,COLOMBIA,2019-10-08,CUNDI-BOY,N/A,0
5586149,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-19,CUNDI-BOY,N/A,0
4352113,PITALITO,HUILA,COLOMBIA,2017-06-09,CENTRO,aventurero,1
5498618,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-06-06,CUNDI-BOY,explorador,1
5563660,PIENDAMO - TUNIA,CAUCA,COLOMBIA,2018-11-22,PACIFICO,explorador,1
5518340,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-07-17,CUNDI-BOY,explorador,1
5604291,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-07-26,ATLANTICO,explorador,1
4353933,CALI,VALLE DEL CAUCA,COLOMBIA,2017-03-04,PACIFICO,36 o mayor,1
4575254,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-07-31,ANTIOQUIA,aventurero,1
5356416,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-08-09,ANTIOQUIA,explorador,1
5385376,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-05-09,ATLANTICO,aventurero,1
5472597,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-04-28,ATLANTICO,acostadito,1
5477758,BUCARAMANGA,SANTANDER,COLOMBIA,2017-05-11,SANTANDERES,aventurero,1
5486679,BUCARAMANGA,SANTANDER,COLOMBIA,2017-12-13,SANTANDERES,aventurero,1
5489039,MANIZALES,CALDAS,COLOMBIA,2019-06-18,EJE CAFETERO,explorador,1
5559361,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-21,CUNDI-BOY,N/A,0
5578762,PIEDECUESTA,SANTANDER,COLOMBIA,2018-06-07,SANTANDERES,aventurero,1
5380798,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-09-19,CUNDI-BOY,aventurero,1
5469120,VALLEDUPAR,CESAR,COLOMBIA,2019-03-26,ATLANTICO,recien nacido,1
5399680,ITAGUI,ANTIOQUIA,COLOMBIA,2017-03-04,ANTIOQUIA,aventurero,1
5505362,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-06-16,CUNDI-BOY,explorador,1
4638954,TUNJA,BOYACA,COLOMBIA,2018-10-23,CUNDI-BOY,aventurero,1
4828395,CALI,VALLE DEL CAUCA,COLOMBIA,2019-03-19,PACIFICO,explorador,1
4688833,ARMENIA,QUINDIO,COLOMBIA,2018-09-26,EJE CAFETERO,explorador,1
4701433,PASTO,NARI?O,COLOMBIA,2017-07-06,PACIFICO,aventurero,1
5650467,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-02-25,ATLANTICO,aventurero,1
5428716,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-03-07,ANTIOQUIA,aventurero,1
5453076,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-03-12,CUNDI-BOY,explorador,1
5518758,BUGA,VALLE DEL CAUCA,COLOMBIA,2017-06-13,PACIFICO,aventurero,1
5646351,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-01-16,ATLANTICO,aventurero,1
5632105,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-02-16,ATLANTICO,explorador,1
5426816,PAMPLONA,NORTE DE SANTANDER,COLOMBIA,2019-01-04,SANTANDERES,acostadito,1
5505698,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-02-20,ATLANTICO,aventurero,1
5483698,SARDINATA,NORTE DE SANTANDER,COLOMBIA,2018-05-02,SANTANDERES,N/A,0
5541418,TOLIMA,TOLIMA,COLOMBIA,2017-11-09,CENTRO,aventurero,1
5553378,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-03-28,ANTIOQUIA,explorador,1
5618064,VILLAVICENCIO,META,COLOMBIA,2018-10-15,LLANOS,36 o mayor,1
5628143,USIACURI,ATLANTICO,COLOMBIA,2019-04-22,ATLANTICO,aventurero,1
5600003,SOACHA,CUNDINAMARCA,COLOMBIA,2019-06-05,CUNDI-BOY,N/A,0
5574724,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-03-05,ATLANTICO,acostadito,1
5577806,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-08-14,ATLANTICO,N/A,0
5616645,PASTO,NARI?O,COLOMBIA,2018-12-02,PACIFICO,36 o mayor,1
5640285,IBAGUE,TOLIMA,COLOMBIA,2017-02-10,CENTRO,aventurero,1
5638289,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-09-27,ANTIOQUIA,N/A,0
5568165,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-09-13,CUNDI-BOY,aventurero,1
5565368,SANTANDER DE QUILICHAO,CAUCA,COLOMBIA,2017-10-31,PACIFICO,aventurero,1
5446719,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-21,CUNDI-BOY,36 o mayor,1
5512763,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-07-21,ATLANTICO,explorador,1
5376235,RISARALDA,RISARALDA,COLOMBIA,2019-06-27,EJE CAFETERO,explorador,1
5621920,VILLAVICENCIO,META,COLOMBIA,2018-06-26,LLANOS,aventurero,1
5607681,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-07-16,ANTIOQUIA,aventurero,1
5633765,CALI,VALLE DEL CAUCA,COLOMBIA,2019-02-01,PACIFICO,recien nacido,1
5643122,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-05-09,ATLANTICO,aventurero,1
5404855,BELLO,ANTIOQUIA,COLOMBIA,2017-03-31,ANTIOQUIA,aventurero,1
5683868,CALI,VALLE DEL CAUCA,COLOMBIA,2018-06-30,PACIFICO,explorador,1
5647982,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-08-17,CUNDI-BOY,aventurero,1
5653543,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-01-18,CUNDI-BOY,aventurero,1
5665705,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-11,CUNDI-BOY,aventurero,1
5675585,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-08-15,ANTIOQUIA,aventurero,1
5662991,BARANOA-ATLANTICO,ATLANTICO,COLOMBIA,2018-10-04,ATLANTICO,aventurero,1
5657145,NO DEFINIDA,N/A,COLOMBIA,2017-05-24,,aventurero,1
5676129,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-02-19,ANTIOQUIA,explorador,1
5628571,ENVIGADO,ANTIOQUIA,COLOMBIA,2019-05-20,ANTIOQUIA,aventurero,1
4668172,RESTREPO,META,COLOMBIA,2018-01-26,LLANOS,explorador,1
5673851,BUCARAMANGA,SANTANDER,COLOMBIA,2017-05-10,SANTANDERES,aventurero,1
4679133,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-01-12,ATLANTICO,aventurero,1
5642049,PEREIRA,RISARALDA,COLOMBIA,2017-02-28,EJE CAFETERO,aventurero,1
5621329,CAUCASIA,ANTIOQUIA,COLOMBIA,2017-11-15,ANTIOQUIA,aventurero,1
5687290,PASTO,NARI?O,COLOMBIA,2019-04-09,PACIFICO,explorador,1
5671808,VALLEDUPAR,CESAR,COLOMBIA,2018-01-27,ATLANTICO,N/A,0
5693490,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-04-12,ANTIOQUIA,explorador,1
5703291,PALMAR DE VARELA,ATLANTICO,COLOMBIA,2018-10-02,ATLANTICO,explorador,1
5656282,UBALA,CUNDINAMARCA,COLOMBIA,2018-06-23,CUNDI-BOY,aventurero,1
5635957,SAHAGUN,CORDOBA,COLOMBIA,2019-07-10,ATLANTICO,acostadito,1
4623133,SANTA MARTA,MAGDALENA,COLOMBIA,2019-02-28,ATLANTICO,explorador,1
5609399,SANTA MARTA,MAGDALENA,COLOMBIA,2017-06-04,ATLANTICO,aventurero,1
5652880,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-03-07,ANTIOQUIA,aventurero,1
5675511,CALI,VALLE DEL CAUCA,COLOMBIA,2017-10-25,PACIFICO,aventurero,1
5661086,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-07-03,ANTIOQUIA,N/A,0
5423155,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-05-02,ANTIOQUIA,aventurero,1
5704409,IBAGUE,TOLIMA,COLOMBIA,2018-05-01,CENTRO,aventurero,1
5656169,PEREIRA,RISARALDA,COLOMBIA,2017-02-09,EJE CAFETERO,36 o mayor,1
5481535,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-05-04,ANTIOQUIA,aventurero,1
5583216,BOLIVAR-VALLE,VALLE DEL CAUCA,COLOMBIA,2018-08-24,PACIFICO,explorador,1
5643301,POPAYAN,CAUCA,COLOMBIA,2017-05-06,PACIFICO,N/A,0
5613221,CAMPO DE LA CRUZ,ATLANTICO,COLOMBIA,2017-05-05,ATLANTICO,aventurero,1
4510612,CALI,VALLE DEL CAUCA,COLOMBIA,2018-01-30,PACIFICO,explorador,1
5693304,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-02-15,ATLANTICO,embarazada,1
5468335,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-11-07,CUNDI-BOY,explorador,1
5464216,FLORIDA- BUCARAMANGA,SANTANDER,COLOMBIA,2018-03-10,SANTANDERES,aventurero,1
5566658,SINCELEJO,SUCRE,COLOMBIA,2017-05-21,ATLANTICO,aventurero,1
5523017,RIOHACHA,LA GUAJIRA,COLOMBIA,2017-05-09,ATLANTICO,N/A,0
